,fcw,hmw,ldw,pcw,Alert,Lat,Long,Vehicle,Speed,Time-Hour,Time-Min,Time-Sec,Date-Year,Date-Month,Date-Day,Day,Region
12368,0,1,0,0,cas_hmw,12.707013,79.976034,2846,63,7,49,50,2022,8,4,Thursday,Tambaram-Area
12369,0,1,0,0,cas_hmw,12.993319,80.184299,5339,42,7,50,7,2022,8,4,Thursday,Madhuranthakam-Area
12370,0,1,0,0,cas_hmw,12.992758,80.183357,5339,36,7,50,21,2022,8,4,Thursday,Madhuranthakam-Area
12371,0,1,0,0,cas_hmw,13.00777,80.235608,805,34,7,50,24,2022,8,4,Thursday,Madhuranthakam-Area
12372,0,1,0,0,cas_hmw,13.00777,80.235608,805,34,7,50,25,2022,8,4,Thursday,Madhuranthakam-Area
12373,0,0,1,0,cas_ldw,13.008134,80.233738,805,51,7,50,46,2022,8,4,Thursday,Madhuranthakam-Area
12374,0,1,0,0,cas_hmw,13.008134,80.233738,805,51,7,50,49,2022,8,4,Thursday,Madhuranthakam-Area
12375,0,0,1,0,cas_ldw,12.989917,80.179543,5339,55,7,50,57,2022,8,4,Thursday,Mama-Mela-Region
12376,0,1,0,0,cas_hmw,12.989041,80.178452,5339,55,7,51,6,2022,8,4,Thursday,Mama-Mela-Region
12377,0,1,0,0,cas_hmw,13.008876,80.229916,805,45,7,51,19,2022,8,4,Thursday,Madhuranthakam-Area
12378,0,0,1,0,cas_ldw,12.718978,79.980931,2846,58,7,51,27,2022,8,4,Thursday,Tam-Chen-Area
12379,0,1,0,0,cas_hmw,12.986733,80.17515,5339,46,7,51,40,2022,8,4,Thursday,Mama-Mela-Region
12380,0,1,0,0,cas_hmw,12.985137,80.172839,5339,43,7,52,3,2022,8,4,Thursday,Mama-Mela-Region
12381,0,0,0,1,cas_pcw,12.971556,80.142556,3143,19,7,52,40,2022,8,4,Thursday,Mama-Mela-Region
12382,0,1,0,0,cas_hmw,12.983588,80.170327,5339,36,7,52,41,2022,8,4,Thursday,Mama-Mela-Region
12383,0,1,0,0,cas_hmw,12.98256,80.16857,5339,40,7,52,55,2022,8,4,Thursday,Mama-Mela-Region
12384,0,0,0,1,cas_pcw,12.971346,80.143234,3143,12,7,53,19,2022,8,4,Thursday,Mama-Mela-Region
12385,0,1,0,0,cas_hmw,13.011801,80.219714,805,59,7,53,23,2022,8,4,Thursday,Madhuranthakam-Area
12386,0,1,0,0,cas_hmw,13.011801,80.219714,805,59,7,53,26,2022,8,4,Thursday,Madhuranthakam-Area
12387,0,0,1,0,cas_ldw,13.01135,80.218376,805,51,7,53,32,2022,8,4,Thursday,Madhuranthakam-Area
12388,0,0,1,0,cas_ldw,12.979394,80.162156,5339,50,7,53,56,2022,8,4,Thursday,Mama-Mela-Region
12389,0,0,1,0,cas_ldw,13.010341,80.215954,805,41,7,53,59,2022,8,4,Thursday,Madhuranthakam-Area
12390,0,0,1,0,cas_ldw,12.978612,80.161025,5339,56,7,54,2,2022,8,4,Thursday,Mama-Mela-Region
12391,0,1,0,0,cas_hmw,12.976572,80.157908,5339,45,7,54,33,2022,8,4,Thursday,Mama-Mela-Region
12392,0,1,0,0,cas_hmw,13.008895,80.211627,805,34,7,54,38,2022,8,4,Thursday,Madhuranthakam-Area
12393,0,1,0,0,cas_hmw,13.008256,80.209851,805,38,7,54,50,2022,8,4,Thursday,Madhuranthakam-Area
12394,0,1,0,0,cas_hmw,13.008256,80.209851,805,38,7,54,54,2022,8,4,Thursday,Madhuranthakam-Area
12395,0,1,0,0,cas_hmw,12.733068,79.983287,2846,50,7,55,2,2022,8,4,Thursday,Tam-Chen-Area
12396,0,0,0,1,cas_pcw,12.970704,80.144959,3143,12,7,55,5,2022,8,4,Thursday,Mama-Mela-Region
12397,0,1,0,0,cas_hmw,13.007852,80.207716,805,41,7,55,14,2022,8,4,Thursday,Madhuranthakam-Area
12398,0,1,0,0,cas_hmw,13.007679,80.206605,805,41,7,55,21,2022,8,4,Thursday,Madhuranthakam-Area
12399,0,1,0,0,cas_hmw,12.736739,79.987293,2846,60,7,55,34,2022,8,4,Thursday,Tam-Chen-Area
12400,0,0,1,0,cas_ldw,13.006926,80.204338,805,46,7,55,48,2022,8,4,Thursday,Madhuranthakam-Area
12401,0,0,1,0,cas_ldw,12.73792,79.988146,2846,57,7,55,59,2022,8,4,Thursday,Tam-Chen-Area
12402,0,1,0,0,cas_hmw,13.003707,80.20102,805,46,7,56,28,2022,8,4,Thursday,Madhuranthakam-Area
12403,0,1,0,0,cas_hmw,12.742678,79.99175,2846,36,7,56,31,2022,8,4,Thursday,Tam-Chen-Area
12404,0,0,1,0,cas_ldw,13.001816,80.198865,805,50,7,56,58,2022,8,4,Thursday,Madhuranthakam-Area
12405,0,0,1,0,cas_ldw,12.745439,79.994035,2846,53,7,57,42,2022,8,4,Thursday,Tam-Chen-Area
12406,0,1,0,0,cas_hmw,12.999838,80.193964,805,48,7,57,50,2022,8,4,Thursday,Madhuranthakam-Area
12407,1,0,0,0,cas_fcw,12.999838,80.193964,805,48,7,57,54,2022,8,4,Thursday,Madhuranthakam-Area
12408,1,0,0,0,cas_fcw,12.999838,80.193964,805,48,7,57,57,2022,8,4,Thursday,Madhuranthakam-Area
12409,0,0,1,0,cas_ldw,12.998438,80.19222,805,47,7,58,12,2022,8,4,Thursday,Madhuranthakam-Area
12410,0,1,0,0,cas_hmw,12.998438,80.19222,805,47,7,58,18,2022,8,4,Thursday,Madhuranthakam-Area
12411,0,0,1,0,cas_ldw,12.751058,79.998554,2846,58,7,58,39,2022,8,4,Thursday,Tam-Chen-Area
12412,0,1,0,0,cas_hmw,12.757332,80.002306,2846,57,7,59,9,2022,8,4,Thursday,Tam-Chen-Area
12413,0,1,0,0,cas_hmw,12.757332,80.002306,2846,57,7,59,17,2022,8,4,Thursday,Tam-Chen-Area
12414,0,1,0,0,cas_hmw,12.969621,80.150193,3143,26,7,59,18,2022,8,4,Thursday,Mama-Mela-Region
12415,0,1,0,0,cas_hmw,12.968215,80.149489,3143,42,7,59,38,2022,8,4,Thursday,Mama-Mela-Region
12416,0,0,0,1,cas_pcw,12.760728,80.003311,2846,1,7,59,54,2022,8,4,Thursday,Tam-Chen-Area
12417,0,1,0,0,cas_hmw,12.994147,80.185956,805,26,7,59,56,2022,8,4,Thursday,Madhuranthakam-Area
12418,0,1,0,0,cas_hmw,12.994147,80.185956,805,26,7,59,56,2022,8,4,Thursday,Madhuranthakam-Area
12419,0,1,0,0,cas_hmw,12.99385,80.185354,805,30,8,0,4,2022,8,4,Thursday,Madhuranthakam-Area
12420,0,1,0,0,cas_hmw,12.991344,80.181308,805,50,8,0,45,2022,8,4,Thursday,Madhuranthakam-Area
12421,0,0,1,0,cas_ldw,12.764372,80.004501,2846,50,8,1,4,2022,8,4,Thursday,Tam-Chen-Area
12422,0,0,1,0,cas_ldw,12.765622,80.005024,2846,58,8,1,16,2022,8,4,Thursday,Tam-Chen-Area
12423,0,1,0,0,cas_hmw,12.962138,80.146382,3143,24,8,1,18,2022,8,4,Thursday,Mama-Mela-Region
12424,0,1,0,0,cas_hmw,12.988111,80.177137,805,38,8,1,51,2022,8,4,Thursday,Mama-Mela-Region
12425,0,1,0,0,cas_hmw,12.956125,80.143193,5339,26,8,1,52,2022,8,4,Thursday,Mama-Mela-Region
12426,0,1,0,0,cas_hmw,12.958086,80.144205,3143,32,8,2,7,2022,8,4,Thursday,Mama-Mela-Region
12427,0,1,0,0,cas_hmw,12.955901,80.143078,3143,36,8,2,34,2022,8,4,Thursday,Mama-Mela-Region
12428,0,1,0,0,cas_hmw,12.954908,80.142561,3143,52,8,2,50,2022,8,4,Thursday,Mama-Mela-Region
12429,0,0,1,0,cas_ldw,12.780266,80.011759,2846,58,8,3,0,2022,8,4,Thursday,Tam-Chen-Area
12430,0,1,0,0,cas_hmw,12.983895,80.170894,805,40,8,3,21,2022,8,4,Thursday,Mama-Mela-Region
12431,0,1,0,0,cas_hmw,12.983895,80.170894,805,40,8,3,23,2022,8,4,Thursday,Mama-Mela-Region
12432,0,1,0,0,cas_hmw,12.981768,80.16736,805,40,8,4,0,2022,8,4,Thursday,Mama-Mela-Region
12433,0,0,1,0,cas_ldw,12.981768,80.16736,805,40,8,4,11,2022,8,4,Thursday,Mama-Mela-Region
12434,0,1,0,0,cas_hmw,12.980153,80.163828,805,49,8,4,39,2022,8,4,Thursday,Mama-Mela-Region
12435,0,1,0,0,cas_hmw,12.951084,80.14003,3143,4,8,5,2,2022,8,4,Thursday,Mama-Mela-Region
12436,1,0,0,0,cas_fcw,12.978831,80.161284,805,45,8,5,9,2022,8,4,Thursday,Mama-Mela-Region
12437,0,1,0,0,cas_hmw,12.947826,80.137543,5339,48,8,5,16,2022,8,4,Thursday,Mama-Mela-Region
12438,0,1,0,0,cas_hmw,12.978118,80.16029,805,48,8,5,19,2022,8,4,Thursday,Mama-Mela-Region
12439,0,1,0,0,cas_hmw,12.949107,80.138597,3143,34,8,5,35,2022,8,4,Thursday,Mama-Mela-Region
12440,0,1,0,0,cas_hmw,12.976766,80.158245,805,49,8,5,40,2022,8,4,Thursday,Mama-Mela-Region
12441,0,1,0,0,cas_hmw,12.944854,80.13525,5339,54,8,5,45,2022,8,4,Thursday,Mama-Mela-Region
12442,0,1,0,0,cas_hmw,12.795443,80.020277,2846,38,8,5,52,2022,8,4,Thursday,Tam-Chen-Area
12443,0,1,0,0,cas_hmw,12.973124,80.152921,805,0,8,6,46,2022,8,4,Thursday,Mama-Mela-Region
12444,0,1,0,0,cas_hmw,12.973124,80.152921,805,0,8,6,50,2022,8,4,Thursday,Mama-Mela-Region
12445,0,1,0,0,cas_hmw,12.971911,80.151412,805,21,8,7,13,2022,8,4,Thursday,Mama-Mela-Region
12446,0,1,0,0,cas_hmw,12.942566,80.133322,3143,22,8,7,17,2022,8,4,Thursday,Mama-Mela-Region
12447,0,1,0,0,cas_hmw,12.97124,80.151004,805,26,8,7,20,2022,8,4,Thursday,Mama-Mela-Region
12448,0,1,0,0,cas_hmw,12.942016,80.13273,3143,37,8,7,27,2022,8,4,Thursday,Mama-Mela-Region
12449,0,0,1,0,cas_ldw,12.814574,80.032795,2846,58,8,7,56,2022,8,4,Thursday,Tam-Chen-Area
12450,0,1,0,0,cas_hmw,12.93937,80.130075,3143,36,8,8,4,2022,8,4,Thursday,Mama-Mela-Region
12451,0,1,0,0,cas_hmw,12.937859,80.128726,3143,39,8,8,23,2022,8,4,Thursday,Mama-Mela-Region
12452,0,1,0,0,cas_hmw,12.82016,80.036718,2846,54,8,8,33,2022,8,4,Thursday,Tam-Chen-Area
12453,0,1,0,0,cas_hmw,12.966049,80.148535,805,35,8,8,44,2022,8,4,Thursday,Mama-Mela-Region
12454,0,1,0,0,cas_hmw,12.966049,80.148535,805,35,8,8,44,2022,8,4,Thursday,Mama-Mela-Region
12455,0,1,0,0,cas_hmw,12.936025,80.127116,3143,25,8,9,13,2022,8,4,Thursday,Mama-Mela-Region
12456,0,0,1,0,cas_ldw,12.963326,80.147052,805,53,8,9,21,2022,8,4,Thursday,Mama-Mela-Region
12457,0,1,0,0,cas_hmw,12.962037,80.146326,805,52,8,9,23,2022,8,4,Thursday,Mama-Mela-Region
12458,0,1,0,0,cas_hmw,12.961167,80.145886,805,39,8,9,39,2022,8,4,Thursday,Mama-Mela-Region
12459,0,1,0,0,cas_hmw,12.961167,80.145886,805,39,8,9,40,2022,8,4,Thursday,Mama-Mela-Region
12460,0,1,0,0,cas_hmw,12.933978,80.12522,3143,47,8,9,41,2022,8,4,Thursday,Mama-Mela-Region
12461,0,1,0,0,cas_hmw,12.960185,80.145344,805,45,8,9,43,2022,8,4,Thursday,Mama-Mela-Region
12462,0,1,0,0,cas_hmw,12.931504,80.122772,5339,44,8,9,48,2022,8,4,Thursday,Mama-Mela-Region
12463,0,1,0,0,cas_hmw,12.930805,80.122052,5339,36,8,9,56,2022,8,4,Thursday,Mama-Mela-Region
12464,0,0,1,0,cas_ldw,12.830827,80.045823,2846,52,8,10,42,2022,8,4,Thursday,Chengalpettu-Area
12465,0,1,0,0,cas_hmw,12.931769,80.123,3143,17,8,10,55,2022,8,4,Thursday,Mama-Mela-Region
12466,0,1,0,0,cas_hmw,12.931769,80.123,3143,17,8,10,56,2022,8,4,Thursday,Mama-Mela-Region
12467,0,1,0,0,cas_hmw,12.931769,80.123,3143,17,8,10,57,2022,8,4,Thursday,Mama-Mela-Region
12468,0,1,0,0,cas_hmw,12.931769,80.123,3143,17,8,10,57,2022,8,4,Thursday,Mama-Mela-Region
12469,0,1,0,0,cas_hmw,12.931769,80.123,3143,17,8,10,58,2022,8,4,Thursday,Mama-Mela-Region
12470,0,1,0,0,cas_hmw,12.92707,80.118271,5339,46,8,11,3,2022,8,4,Thursday,Mama-Mela-Region
12471,0,1,0,0,cas_hmw,12.931394,80.122604,3143,28,8,11,4,2022,8,4,Thursday,Mama-Mela-Region
12472,1,0,0,0,cas_fcw,12.953977,80.142029,805,34,8,11,5,2022,8,4,Thursday,Mama-Mela-Region
12473,0,1,0,0,cas_hmw,12.930918,80.122141,3143,0,8,11,9,2022,8,4,Thursday,Mama-Mela-Region
12474,0,1,0,0,cas_hmw,12.839959,80.055369,2846,52,8,11,31,2022,8,4,Thursday,Chengalpettu-Area
12475,0,0,0,1,cas_pcw,12.93005,80.121306,3143,3,8,12,12,2022,8,4,Thursday,Mama-Mela-Region
12476,0,1,0,0,cas_hmw,12.930293,80.119032,3143,48,8,13,3,2022,8,4,Thursday,Mama-Mela-Region
12477,0,0,1,0,cas_ldw,12.918597,80.109307,5339,58,8,13,16,2022,8,4,Thursday,Chengalpettu-Area
12478,0,1,0,0,cas_hmw,12.846814,80.062289,2846,44,8,14,43,2022,8,4,Thursday,Chengalpettu-Area
12479,0,1,0,0,cas_hmw,12.949956,80.13919,805,38,8,14,47,2022,8,4,Thursday,Mama-Mela-Region
12480,0,1,0,0,cas_hmw,12.915006,80.103497,5339,50,8,14,50,2022,8,4,Thursday,Chengalpettu-Area
12481,0,0,1,0,cas_ldw,12.851357,80.065671,2846,57,8,14,52,2022,8,4,Thursday,Chengalpettu-Area
12482,0,1,0,0,cas_hmw,12.914351,80.102496,5339,45,8,15,0,2022,8,4,Thursday,Chengalpettu-Area
12483,0,1,0,0,cas_hmw,12.9377,80.12854,805,41,8,15,11,2022,8,4,Thursday,Mama-Mela-Region
12484,0,0,1,0,cas_ldw,12.853728,80.067387,2846,58,8,15,12,2022,8,4,Thursday,Chengalpettu-Area
12485,0,0,1,0,cas_ldw,12.934,80.12524,805,61,8,16,23,2022,8,4,Thursday,Mama-Mela-Region
12486,0,1,0,0,cas_hmw,12.934,80.12524,805,61,8,16,28,2022,8,4,Thursday,Mama-Mela-Region
12487,0,1,0,0,cas_hmw,12.862242,80.07341,2846,45,8,17,13,2022,8,4,Thursday,Chengalpettu-Area
12488,0,1,0,0,cas_hmw,12.905344,80.095717,5339,22,8,17,19,2022,8,4,Thursday,Chengalpettu-Area
12489,0,1,0,0,cas_hmw,12.905344,80.095717,5339,22,8,17,20,2022,8,4,Thursday,Chengalpettu-Area
12490,0,1,0,0,cas_hmw,12.866371,80.075052,2846,45,8,17,30,2022,8,4,Thursday,Chengalpettu-Area
12491,0,1,0,0,cas_hmw,12.866371,80.075052,2846,45,8,17,41,2022,8,4,Thursday,Chengalpettu-Area
12492,0,1,0,0,cas_hmw,12.866371,80.075052,2846,45,8,18,0,2022,8,4,Thursday,Chengalpettu-Area
12493,0,1,0,0,cas_hmw,12.870784,80.076754,2846,51,8,18,15,2022,8,4,Thursday,Chengalpettu-Area
12494,0,0,1,0,cas_ldw,12.872053,80.077226,2846,55,8,18,26,2022,8,4,Thursday,Chengalpettu-Area
12495,0,1,0,0,cas_hmw,12.897238,80.089428,5339,27,8,18,57,2022,8,4,Thursday,Chengalpettu-Area
12496,0,1,0,0,cas_hmw,12.872053,80.077226,2846,55,8,18,58,2022,8,4,Thursday,Chengalpettu-Area
12497,1,0,0,0,cas_fcw,12.932043,80.123306,805,30,8,19,11,2022,8,4,Thursday,Mama-Mela-Region
12498,0,1,0,0,cas_hmw,12.925623,80.116793,805,36,8,19,27,2022,8,4,Thursday,Mama-Mela-Region
12499,0,0,1,0,cas_ldw,12.923474,80.114673,805,55,8,19,50,2022,8,4,Thursday,Mama-Mela-Region
12500,0,1,0,0,cas_hmw,12.923474,80.114673,805,55,8,19,51,2022,8,4,Thursday,Mama-Mela-Region
12501,0,0,1,0,cas_ldw,12.920445,80.111592,805,58,8,20,21,2022,8,4,Thursday,Chengalpettu-Area
12502,0,1,0,0,cas_hmw,12.888986,80.084226,5339,56,8,20,26,2022,8,4,Thursday,Chengalpettu-Area
12503,0,0,1,0,cas_ldw,12.918599,80.109384,805,49,8,20,35,2022,8,4,Thursday,Chengalpettu-Area
12504,0,1,0,0,cas_hmw,12.918599,80.109384,805,49,8,20,42,2022,8,4,Thursday,Chengalpettu-Area
12505,0,0,1,0,cas_ldw,12.886363,80.083147,5339,56,8,20,46,2022,8,4,Thursday,Chengalpettu-Area
12506,0,1,0,0,cas_hmw,12.917098,80.107453,805,48,8,21,1,2022,8,4,Thursday,Chengalpettu-Area
12507,0,0,1,0,cas_ldw,12.916455,80.106261,805,57,8,21,12,2022,8,4,Thursday,Chengalpettu-Area
12508,0,1,0,0,cas_hmw,12.924396,80.098888,3143,31,8,21,54,2022,8,4,Thursday,Chengalpettu-Area
12509,0,1,0,0,cas_hmw,12.911093,80.101297,805,38,8,22,13,2022,8,4,Thursday,Chengalpettu-Area
12510,0,1,0,0,cas_hmw,12.923394,80.097323,3143,33,8,22,14,2022,8,4,Thursday,Chengalpettu-Area
12511,0,1,0,0,cas_hmw,12.909548,80.099728,805,40,8,22,31,2022,8,4,Thursday,Chengalpettu-Area
12512,0,1,0,0,cas_hmw,12.909021,80.09879,805,43,8,22,42,2022,8,4,Thursday,Chengalpettu-Area
12513,0,1,0,0,cas_hmw,12.90829,80.09799,805,36,8,22,49,2022,8,4,Thursday,Chengalpettu-Area
12514,0,0,0,1,cas_pcw,12.921123,80.090821,3143,52,8,24,14,2022,8,4,Thursday,Chengalpettu-Area
12515,0,1,0,0,cas_hmw,12.904153,80.094812,805,29,8,24,18,2022,8,4,Thursday,Chengalpettu-Area
12516,0,1,0,0,cas_hmw,12.903403,80.094184,805,44,8,24,28,2022,8,4,Thursday,Chengalpettu-Area
12517,0,1,0,0,cas_hmw,12.920827,80.089594,3143,19,8,24,41,2022,8,4,Thursday,Chengalpettu-Area
12518,0,1,0,0,cas_hmw,12.920603,80.088929,3143,36,8,24,53,2022,8,4,Thursday,Chengalpettu-Area
12519,0,1,0,0,cas_hmw,12.91969,80.086902,3143,31,8,25,22,2022,8,4,Thursday,Chengalpettu-Area
12520,0,1,0,0,cas_hmw,12.919588,80.08586,3143,48,8,25,31,2022,8,4,Thursday,Chengalpettu-Area
12521,0,1,0,0,cas_hmw,12.89601,80.088511,805,42,8,26,19,2022,8,4,Thursday,Chengalpettu-Area
12522,0,0,1,0,cas_ldw,12.89388,80.086916,805,46,8,26,51,2022,8,4,Thursday,Chengalpettu-Area
12523,0,1,0,0,cas_hmw,12.918076,80.081093,3143,21,8,26,52,2022,8,4,Thursday,Chengalpettu-Area
12524,0,1,0,0,cas_hmw,12.918076,80.081093,3143,21,8,26,52,2022,8,4,Thursday,Chengalpettu-Area
12525,0,0,1,0,cas_ldw,12.910966,80.074026,3143,40,8,29,17,2022,8,4,Thursday,Chengalpettu-Area
12526,0,1,0,0,cas_hmw,12.878882,80.081049,805,22,8,30,51,2022,8,4,Thursday,Chengalpettu-Area
12527,0,1,0,0,cas_hmw,12.878882,80.081049,805,22,8,30,52,2022,8,4,Thursday,Chengalpettu-Area
12528,0,1,0,0,cas_hmw,12.878882,80.081049,805,22,8,30,53,2022,8,4,Thursday,Chengalpettu-Area
12529,0,1,0,0,cas_hmw,12.878882,80.081049,805,22,8,30,54,2022,8,4,Thursday,Chengalpettu-Area
12530,0,1,0,0,cas_hmw,12.878882,80.081049,805,22,8,30,54,2022,8,4,Thursday,Chengalpettu-Area
12531,0,0,1,0,cas_ldw,12.88912,80.072371,3143,59,8,31,50,2022,8,4,Thursday,Chengalpettu-Area
12532,0,0,1,0,cas_ldw,12.886267,80.07911,3143,55,8,32,33,2022,8,4,Thursday,Chengalpettu-Area
12533,0,0,0,1,cas_pcw,12.875677,80.083829,805,7,8,34,16,2022,8,4,Thursday,Chengalpettu-Area
12534,0,0,0,1,cas_pcw,12.876085,80.083302,3143,9,15,0,12,2022,8,4,Thursday,Chengalpettu-Area
12535,0,0,0,1,cas_pcw,12.875828,80.083773,805,1,16,31,6,2022,8,4,Thursday,Chengalpettu-Area
12536,0,0,0,1,cas_pcw,12.875569,80.083652,2846,3,16,31,58,2022,8,4,Thursday,Chengalpettu-Area
12537,0,0,0,1,cas_pcw,12.875954,80.084033,805,0,16,35,25,2022,8,4,Thursday,Chengalpettu-Area
12538,0,1,0,0,cas_hmw,12.877718,80.084051,805,34,16,36,14,2022,8,4,Thursday,Chengalpettu-Area
12539,0,0,0,1,cas_pcw,12.879334,80.08003,3143,11,16,36,51,2022,8,4,Thursday,Chengalpettu-Area
12540,0,0,1,0,cas_ldw,12.87566,80.078944,2846,59,16,37,24,2022,8,4,Thursday,Chengalpettu-Area
12541,0,0,1,0,cas_ldw,12.886812,80.083129,5339,49,16,37,29,2022,8,4,Thursday,Chengalpettu-Area
12542,0,0,1,0,cas_ldw,12.883105,80.081432,3143,51,16,37,55,2022,8,4,Thursday,Chengalpettu-Area
12543,0,1,0,0,cas_hmw,12.870241,80.076744,2846,58,16,38,4,2022,8,4,Thursday,Chengalpettu-Area
12544,0,0,1,0,cas_ldw,12.885239,80.080986,3143,54,16,38,7,2022,8,4,Thursday,Chengalpettu-Area
12545,0,1,0,0,cas_hmw,12.892861,80.086,5339,45,16,38,24,2022,8,4,Thursday,Chengalpettu-Area
12546,0,1,0,0,cas_hmw,12.896633,80.088856,5339,51,16,38,59,2022,8,4,Thursday,Chengalpettu-Area
12547,0,1,0,0,cas_hmw,12.864855,80.074668,2846,45,16,39,4,2022,8,4,Thursday,Chengalpettu-Area
12548,0,0,1,0,cas_ldw,12.889412,80.071719,3143,52,16,39,25,2022,8,4,Thursday,Chengalpettu-Area
12549,0,1,0,0,cas_hmw,12.901397,80.092377,5339,54,16,39,48,2022,8,4,Thursday,Chengalpettu-Area
12550,0,1,0,0,cas_hmw,12.902373,80.093127,5339,47,16,40,5,2022,8,4,Thursday,Chengalpettu-Area
12551,1,0,0,0,cas_fcw,12.854744,80.068378,2846,53,16,41,34,2022,8,4,Thursday,Chengalpettu-Area
12552,0,0,1,0,cas_ldw,12.853626,80.067497,2846,59,16,41,57,2022,8,4,Thursday,Chengalpettu-Area
12553,1,0,0,0,cas_fcw,12.850026,80.064968,2846,57,16,42,15,2022,8,4,Thursday,Chengalpettu-Area
12554,0,0,1,0,cas_ldw,12.848906,80.064111,2846,50,16,42,27,2022,8,4,Thursday,Chengalpettu-Area
12555,0,1,0,0,cas_hmw,12.848906,80.064111,2846,50,16,42,33,2022,8,4,Thursday,Chengalpettu-Area
12556,0,1,0,0,cas_hmw,12.880735,80.080571,805,37,16,42,53,2022,8,4,Thursday,Chengalpettu-Area
12557,0,1,0,0,cas_hmw,12.883328,80.081406,805,40,16,43,21,2022,8,4,Thursday,Chengalpettu-Area
12558,0,1,0,0,cas_hmw,12.88428,80.081792,805,41,16,43,35,2022,8,4,Thursday,Chengalpettu-Area
12559,0,1,0,0,cas_hmw,12.845507,80.061438,2846,40,16,43,43,2022,8,4,Thursday,Chengalpettu-Area
12560,0,0,1,0,cas_ldw,12.915938,80.104885,5339,50,16,43,57,2022,8,4,Thursday,Chengalpettu-Area
12561,1,0,0,0,cas_fcw,12.915938,80.104885,5339,50,16,44,2,2022,8,4,Thursday,Chengalpettu-Area
12562,0,0,1,0,cas_ldw,12.887445,80.083424,805,58,16,44,9,2022,8,4,Thursday,Chengalpettu-Area
12563,0,0,0,1,cas_pcw,12.918378,80.081695,3143,20,16,44,29,2022,8,4,Thursday,Chengalpettu-Area
12564,0,1,0,0,cas_hmw,12.895107,80.087664,805,58,16,45,3,2022,8,4,Thursday,Chengalpettu-Area
12565,0,1,0,0,cas_hmw,12.89626,80.088559,805,54,16,45,10,2022,8,4,Thursday,Chengalpettu-Area
12566,0,0,1,0,cas_ldw,12.92229,80.113366,5339,58,16,45,30,2022,8,4,Thursday,Mama-Mela-Region
12567,0,1,0,0,cas_hmw,12.89858,80.090248,805,57,16,45,32,2022,8,4,Thursday,Chengalpettu-Area
12568,1,0,0,0,cas_fcw,12.899567,80.091005,805,46,16,45,41,2022,8,4,Thursday,Chengalpettu-Area
12569,0,1,0,0,cas_hmw,12.923369,80.114443,5339,50,16,45,45,2022,8,4,Thursday,Mama-Mela-Region
12570,0,0,1,0,cas_ldw,12.836473,80.051979,2846,59,16,46,12,2022,8,4,Thursday,Chengalpettu-Area
12571,0,1,0,0,cas_hmw,12.901808,80.092709,805,61,16,46,16,2022,8,4,Thursday,Chengalpettu-Area
12572,0,1,0,0,cas_hmw,12.902974,80.093566,805,52,16,46,24,2022,8,4,Thursday,Chengalpettu-Area
12573,0,0,1,0,cas_ldw,12.904021,80.094363,805,50,16,46,39,2022,8,4,Thursday,Chengalpettu-Area
12574,0,1,0,0,cas_hmw,12.906161,80.095956,805,54,16,46,50,2022,8,4,Thursday,Chengalpettu-Area
12575,0,1,0,0,cas_hmw,12.906161,80.095956,805,54,16,46,59,2022,8,4,Thursday,Chengalpettu-Area
12576,0,1,0,0,cas_hmw,12.909463,80.099044,805,33,16,47,44,2022,8,4,Thursday,Chengalpettu-Area
12577,0,1,0,0,cas_hmw,12.909463,80.099044,805,33,16,47,49,2022,8,4,Thursday,Chengalpettu-Area
12578,0,1,0,0,cas_hmw,12.92696,80.118104,5339,7,16,48,24,2022,8,4,Thursday,Mama-Mela-Region
12579,0,1,0,0,cas_hmw,12.928423,80.119547,5339,43,16,48,32,2022,8,4,Thursday,Mama-Mela-Region
12580,0,0,1,0,cas_ldw,12.819998,80.036856,2846,47,16,49,5,2022,8,4,Thursday,Tam-Chen-Area
12581,0,1,0,0,cas_hmw,12.913036,80.101485,805,46,16,49,21,2022,8,4,Thursday,Chengalpettu-Area
12582,0,0,1,0,cas_ldw,12.913036,80.101485,805,46,16,49,23,2022,8,4,Thursday,Chengalpettu-Area
12583,0,1,0,0,cas_hmw,12.923994,80.09813,3143,22,16,49,28,2022,8,4,Thursday,Chengalpettu-Area
12584,0,1,0,0,cas_hmw,12.915396,80.102541,805,53,16,49,43,2022,8,4,Thursday,Chengalpettu-Area
12585,0,0,1,0,cas_ldw,12.915705,80.103892,805,55,16,49,52,2022,8,4,Thursday,Chengalpettu-Area
12586,0,0,1,0,cas_ldw,12.916071,80.105235,805,51,16,50,2,2022,8,4,Thursday,Chengalpettu-Area
12587,0,0,1,0,cas_ldw,12.916071,80.105235,805,51,16,50,8,2022,8,4,Thursday,Chengalpettu-Area
12588,0,0,1,0,cas_ldw,12.818983,80.036111,2846,52,16,50,17,2022,8,4,Thursday,Tam-Chen-Area
12589,0,1,0,0,cas_hmw,12.932685,80.123825,5339,40,16,50,22,2022,8,4,Thursday,Mama-Mela-Region
12590,0,1,0,0,cas_hmw,12.918294,80.108849,805,54,16,50,39,2022,8,4,Thursday,Chengalpettu-Area
12591,0,0,1,0,cas_ldw,12.920902,80.111894,805,58,16,51,1,2022,8,4,Thursday,Chengalpettu-Area
12592,0,1,0,0,cas_hmw,12.920902,80.111894,805,58,16,51,3,2022,8,4,Thursday,Chengalpettu-Area
